X1,id,species,date,total_mgdmper_ind_per_species_per_date,prey_taxon,X,loc,sample,method,length_mm,total,notes,number,prey_mg_dm,mg_diet_dm,mgdm01,date2,prey_mg_inverse
1117,1063,largemouth,2017-06-13,0.04,hymenoptera_unknown,63,above,foregut,dissection,35,4,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1118,1063,largemouth,2017-06-13,0.04,coleo_a,63,above,foregut,dissection,35,4,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1119,1063,largemouth,2017-06-13,0.04,unidentified_unknown,63,above,foregut,dissection,35,4,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1120,1063,largemouth,2017-06-13,0.04,seed_unknown,63,above,foregut,dissection,35,4,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1121,1063,largemouth,2017-06-13,0.04,chiro_a,63,above,foregut,dissection,35,4,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1122,1063,largemouth,2017-06-13,0.04,copepod_unknown,63,above,foregut,dissection,35,4,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1123,1063,largemouth,2017-06-13,0.04,corixidae_unknown,63,above,foregut,dissection,35,4,NA,4,0.01,0.04,0.05,2017-06-13,100
1124,1063,largemouth,2017-06-13,0.04,collembola_unknown,63,above,foregut,dissection,35,4,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1125,1063,largemouth,2017-06-13,0.04,ephemeroptera_unknown,63,above,foregut,dissection,35,4,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1126,1063,largemouth,2017-06-13,0.04,chiro_l,63,above,foregut,dissection,35,4,NA,0,1.04,0,0.01,2017-06-13,0.9615384615384615
1127,1063,largemouth,2017-06-13,0.04,hemiptera_unknown,63,above,foregut,dissection,35,4,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1128,1063,largemouth,2017-06-13,0.04,coleo_l,63,above,foregut,dissection,35,4,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1129,1063,largemouth,2017-06-13,0.04,ostracod_unknown,63,above,foregut,dissection,35,4,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1130,1063,largemouth,2017-06-13,0.04,sciaridae_unknown,63,above,foregut,dissection,35,4,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1131,1063,largemouth,2017-06-13,0.04,fish_yoy,63,above,foregut,dissection,35,4,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1132,1063,largemouth,2017-06-13,0.04,chiro_p,63,above,foregut,dissection,35,4,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
1133,1063,largemouth,2017-06-13,0.04,zooplankton_unknown,63,above,foregut,dissection,35,4,NA,0,0.001,0,0.01,2017-06-13,1000
1134,1063,largemouth,2017-06-13,0.04,spider_unknown,63,above,foregut,dissection,35,4,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1135,1064,rivershiner,2017-06-13,3.01,chiro_p,64,above,foregut,dissection,49,11,NA,1,0.85,0.85,0.86,2017-06-13,1.1764705882352942
1136,1064,rivershiner,2017-06-13,3.01,sciaridae_unknown,64,above,foregut,dissection,49,11,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1137,1064,rivershiner,2017-06-13,3.01,seed_unknown,64,above,foregut,dissection,49,11,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1138,1064,rivershiner,2017-06-13,3.01,collembola_unknown,64,above,foregut,dissection,49,11,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1139,1064,rivershiner,2017-06-13,3.01,chiro_a,64,above,foregut,dissection,49,11,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1140,1064,rivershiner,2017-06-13,3.01,unidentified_unknown,64,above,foregut,dissection,49,11,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1141,1064,rivershiner,2017-06-13,3.01,corixidae_unknown,64,above,foregut,dissection,49,11,NA,8,0.01,0.08,0.09,2017-06-13,100
1142,1064,rivershiner,2017-06-13,3.01,coleo_a,64,above,foregut,dissection,49,11,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1143,1064,rivershiner,2017-06-13,3.01,ephemeroptera_unknown,64,above,foregut,dissection,49,11,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1144,1064,rivershiner,2017-06-13,3.01,copepod_unknown,64,above,foregut,dissection,49,11,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1145,1064,rivershiner,2017-06-13,3.01,chiro_l,64,above,foregut,dissection,49,11,NA,2,1.04,2.08,2.09,2017-06-13,0.9615384615384615
1146,1064,rivershiner,2017-06-13,3.01,fish_yoy,64,above,foregut,dissection,49,11,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1147,1064,rivershiner,2017-06-13,3.01,coleo_l,64,above,foregut,dissection,49,11,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1148,1064,rivershiner,2017-06-13,3.01,ostracod_unknown,64,above,foregut,dissection,49,11,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1149,1064,rivershiner,2017-06-13,3.01,hemiptera_unknown,64,above,foregut,dissection,49,11,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1150,1064,rivershiner,2017-06-13,3.01,hymenoptera_unknown,64,above,foregut,dissection,49,11,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1151,1064,rivershiner,2017-06-13,3.01,zooplankton_unknown,64,above,foregut,dissection,49,11,NA,0,0.001,0,0.01,2017-06-13,1000
1152,1064,rivershiner,2017-06-13,3.01,spider_unknown,64,above,foregut,dissection,49,11,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1153,1065,rivershiner,2017-06-13,14.931,ephemeroptera_unknown,65,above,foregut,dissection,46,20,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1154,1065,rivershiner,2017-06-13,14.931,copepod_unknown,65,above,foregut,dissection,46,20,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1155,1065,rivershiner,2017-06-13,14.931,sciaridae_unknown,65,above,foregut,dissection,46,20,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1156,1065,rivershiner,2017-06-13,14.931,chiro_p,65,above,foregut,dissection,46,20,NA,2,0.85,1.7,1.71,2017-06-13,1.1764705882352942
1157,1065,rivershiner,2017-06-13,14.931,chiro_a,65,above,foregut,dissection,46,20,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1158,1065,rivershiner,2017-06-13,14.931,ostracod_unknown,65,above,foregut,dissection,46,20,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1159,1065,rivershiner,2017-06-13,14.931,zooplankton_unknown,65,above,foregut,dissection,46,20,NA,1,0.001,0.001,0.011,2017-06-13,1000
1160,1065,rivershiner,2017-06-13,14.931,fish_yoy,65,above,foregut,dissection,46,20,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1161,1065,rivershiner,2017-06-13,14.931,coleo_a,65,above,foregut,dissection,46,20,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1162,1065,rivershiner,2017-06-13,14.931,collembola_unknown,65,above,foregut,dissection,46,20,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1163,1065,rivershiner,2017-06-13,14.931,hymenoptera_unknown,65,above,foregut,dissection,46,20,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1164,1065,rivershiner,2017-06-13,14.931,seed_unknown,65,above,foregut,dissection,46,20,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1165,1065,rivershiner,2017-06-13,14.931,corixidae_unknown,65,above,foregut,dissection,46,20,NA,4,0.01,0.04,0.05,2017-06-13,100
1166,1065,rivershiner,2017-06-13,14.931,coleo_l,65,above,foregut,dissection,46,20,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1167,1065,rivershiner,2017-06-13,14.931,chiro_l,65,above,foregut,dissection,46,20,NA,12,1.04,12.48,12.49,2017-06-13,0.9615384615384615
1168,1065,rivershiner,2017-06-13,14.931,spider_unknown,65,above,foregut,dissection,46,20,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1169,1065,rivershiner,2017-06-13,14.931,hemiptera_unknown,65,above,foregut,dissection,46,20,NA,1,0.71,0.71,0.72,2017-06-13,1.4084507042253522
1170,1065,rivershiner,2017-06-13,14.931,unidentified_unknown,65,above,foregut,dissection,46,20,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1171,1066,rivershiner,2017-06-13,1.11,chiro_p,66,above,foregut,dissection,48,8,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
1172,1066,rivershiner,2017-06-13,1.11,coleo_l,66,above,foregut,dissection,48,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1173,1066,rivershiner,2017-06-13,1.11,collembola_unknown,66,above,foregut,dissection,48,8,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1174,1066,rivershiner,2017-06-13,1.11,seed_unknown,66,above,foregut,dissection,48,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1175,1066,rivershiner,2017-06-13,1.11,ostracod_unknown,66,above,foregut,dissection,48,8,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1176,1066,rivershiner,2017-06-13,1.11,coleo_a,66,above,foregut,dissection,48,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1177,1066,rivershiner,2017-06-13,1.11,fish_yoy,66,above,foregut,dissection,48,8,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1178,1066,rivershiner,2017-06-13,1.11,spider_unknown,66,above,foregut,dissection,48,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1179,1066,rivershiner,2017-06-13,1.11,sciaridae_unknown,66,above,foregut,dissection,48,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1180,1066,rivershiner,2017-06-13,1.11,chiro_l,66,above,foregut,dissection,48,8,NA,1,1.04,1.04,1.05,2017-06-13,0.9615384615384615
1181,1066,rivershiner,2017-06-13,1.11,chiro_a,66,above,foregut,dissection,48,8,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1182,1066,rivershiner,2017-06-13,1.11,hymenoptera_unknown,66,above,foregut,dissection,48,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1183,1066,rivershiner,2017-06-13,1.11,corixidae_unknown,66,above,foregut,dissection,48,8,NA,7,0.01,0.07,0.08,2017-06-13,100
1184,1066,rivershiner,2017-06-13,1.11,zooplankton_unknown,66,above,foregut,dissection,48,8,NA,0,0.001,0,0.01,2017-06-13,1000
1185,1066,rivershiner,2017-06-13,1.11,copepod_unknown,66,above,foregut,dissection,48,8,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1186,1066,rivershiner,2017-06-13,1.11,unidentified_unknown,66,above,foregut,dissection,48,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1187,1066,rivershiner,2017-06-13,1.11,ephemeroptera_unknown,66,above,foregut,dissection,48,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1188,1066,rivershiner,2017-06-13,1.11,hemiptera_unknown,66,above,foregut,dissection,48,8,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1189,1067,largemouth,2017-06-13,5.66,coleo_a,67,above,foregut,dissection,35,14,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1190,1067,largemouth,2017-06-13,5.66,seed_unknown,67,above,foregut,dissection,35,14,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1191,1067,largemouth,2017-06-13,5.66,zooplankton_unknown,67,above,foregut,dissection,35,14,NA,0,0.001,0,0.01,2017-06-13,1000
1192,1067,largemouth,2017-06-13,5.66,fish_yoy,67,above,foregut,dissection,35,14,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1193,1067,largemouth,2017-06-13,5.66,sciaridae_unknown,67,above,foregut,dissection,35,14,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1194,1067,largemouth,2017-06-13,5.66,chiro_a,67,above,foregut,dissection,35,14,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1195,1067,largemouth,2017-06-13,5.66,copepod_unknown,67,above,foregut,dissection,35,14,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1196,1067,largemouth,2017-06-13,5.66,collembola_unknown,67,above,foregut,dissection,35,14,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1197,1067,largemouth,2017-06-13,5.66,corixidae_unknown,67,above,foregut,dissection,35,14,NA,8,0.01,0.08,0.09,2017-06-13,100
1198,1067,largemouth,2017-06-13,5.66,ephemeroptera_unknown,67,above,foregut,dissection,35,14,NA,2,0.71,1.42,1.43,2017-06-13,1.4084507042253522
1199,1067,largemouth,2017-06-13,5.66,chiro_p,67,above,foregut,dissection,35,14,NA,0,0.85,0,0.01,2017-06-13,1.1764705882352942
1200,1067,largemouth,2017-06-13,5.66,spider_unknown,67,above,foregut,dissection,35,14,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1201,1067,largemouth,2017-06-13,5.66,chiro_l,67,above,foregut,dissection,35,14,NA,4,1.04,4.16,4.17,2017-06-13,0.9615384615384615
1202,1067,largemouth,2017-06-13,5.66,hymenoptera_unknown,67,above,foregut,dissection,35,14,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1203,1067,largemouth,2017-06-13,5.66,coleo_l,67,above,foregut,dissection,35,14,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1204,1067,largemouth,2017-06-13,5.66,unidentified_unknown,67,above,foregut,dissection,35,14,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1205,1067,largemouth,2017-06-13,5.66,hemiptera_unknown,67,above,foregut,dissection,35,14,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1206,1067,largemouth,2017-06-13,5.66,ostracod_unknown,67,above,foregut,dissection,35,14,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1207,1068,largemouth,2017-06-13,3.08,sciaridae_unknown,68,above,foregut,dissection,32,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1208,1068,largemouth,2017-06-13,3.08,copepod_unknown,68,above,foregut,dissection,32,18,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1209,1068,largemouth,2017-06-13,3.08,coleo_l,68,above,foregut,dissection,32,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1210,1068,largemouth,2017-06-13,3.08,chiro_a,68,above,foregut,dissection,32,18,NA,0,0.99,0,0.01,2017-06-13,1.0101010101010102
1211,1068,largemouth,2017-06-13,3.08,fish_yoy,68,above,foregut,dissection,32,18,NA,0,900,0,0.01,2017-06-13,0.0011111111111111111
1212,1068,largemouth,2017-06-13,3.08,ephemeroptera_unknown,68,above,foregut,dissection,32,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1213,1068,largemouth,2017-06-13,3.08,corixidae_unknown,68,above,foregut,dissection,32,18,NA,15,0.01,0.15,0.16,2017-06-13,100
1214,1068,largemouth,2017-06-13,3.08,spider_unknown,68,above,foregut,dissection,32,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1215,1068,largemouth,2017-06-13,3.08,coleo_a,68,above,foregut,dissection,32,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1216,1068,largemouth,2017-06-13,3.08,hymenoptera_unknown,68,above,foregut,dissection,32,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1217,1068,largemouth,2017-06-13,3.08,ostracod_unknown,68,above,foregut,dissection,32,18,NA,0,0.355,0,0.01,2017-06-13,2.8169014084507045
1218,1068,largemouth,2017-06-13,3.08,collembola_unknown,68,above,foregut,dissection,32,18,NA,0,0.42,0,0.01,2017-06-13,2.380952380952381
1219,1068,largemouth,2017-06-13,3.08,hemiptera_unknown,68,above,foregut,dissection,32,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1220,1068,largemouth,2017-06-13,3.08,unidentified_unknown,68,above,foregut,dissection,32,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1221,1068,largemouth,2017-06-13,3.08,chiro_p,68,above,foregut,dissection,32,18,NA,1,0.85,0.85,0.86,2017-06-13,1.1764705882352942
1222,1068,largemouth,2017-06-13,3.08,seed_unknown,68,above,foregut,dissection,32,18,NA,0,0.71,0,0.01,2017-06-13,1.4084507042253522
1223,1068,largemouth,2017-06-13,3.08,chiro_l,68,above,foregut,dissection,32,18,NA,2,1.04,2.08,2.09,2017-06-13,0.9615384615384615
1224,1068,largemouth,2017-06-13,3.08,zooplankton_unknown,68,above,foregut,dissection,32,18,NA,0,0.001,0,0.01,2017-06-13,1000
1225,1069,spotfin,2017-06-23,11.64,coleo_l,69,below,whole_gut,dissection,60,28,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1226,1069,spotfin,2017-06-23,11.64,ostracod_unknown,69,below,whole_gut,dissection,60,28,NA,0,0.355,0,0.01,2017-06-23,2.8169014084507045
1227,1069,spotfin,2017-06-23,11.64,chiro_a,69,below,whole_gut,dissection,60,28,NA,0,0.99,0,0.01,2017-06-23,1.0101010101010102
1228,1069,spotfin,2017-06-23,11.64,sciaridae_unknown,69,below,whole_gut,dissection,60,28,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1229,1069,spotfin,2017-06-23,11.64,zooplankton_unknown,69,below,whole_gut,dissection,60,28,NA,0,0.001,0,0.01,2017-06-23,1000
1230,1069,spotfin,2017-06-23,11.64,spider_unknown,69,below,whole_gut,dissection,60,28,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1231,1069,spotfin,2017-06-23,11.64,copepod_unknown,69,below,whole_gut,dissection,60,28,NA,0,0.42,0,0.01,2017-06-23,2.380952380952381
1232,1069,spotfin,2017-06-23,11.64,collembola_unknown,69,below,whole_gut,dissection,60,28,NA,0,0.42,0,0.01,2017-06-23,2.380952380952381
1233,1069,spotfin,2017-06-23,11.64,hymenoptera_unknown,69,below,whole_gut,dissection,60,28,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1234,1069,spotfin,2017-06-23,11.64,ephemeroptera_unknown,69,below,whole_gut,dissection,60,28,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1235,1069,spotfin,2017-06-23,11.64,chiro_p,69,below,whole_gut,dissection,60,28,NA,10,0.85,8.5,8.51,2017-06-23,1.1764705882352942
1236,1069,spotfin,2017-06-23,11.64,fish_yoy,69,below,whole_gut,dissection,60,28,NA,0,900,0,0.01,2017-06-23,0.0011111111111111111
1237,1069,spotfin,2017-06-23,11.64,hemiptera_unknown,69,below,whole_gut,dissection,60,28,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1238,1069,spotfin,2017-06-23,11.64,seed_unknown,69,below,whole_gut,dissection,60,28,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1239,1069,spotfin,2017-06-23,11.64,coleo_a,69,below,whole_gut,dissection,60,28,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1240,1069,spotfin,2017-06-23,11.64,chiro_l,69,below,whole_gut,dissection,60,28,NA,3,1.04,3.12,3.13,2017-06-23,0.9615384615384615
1241,1069,spotfin,2017-06-23,11.64,corixidae_unknown,69,below,whole_gut,dissection,60,28,NA,2,0.01,0.02,0.03,2017-06-23,100
1242,1069,spotfin,2017-06-23,11.64,unidentified_unknown,69,below,whole_gut,dissection,60,28,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1243,1070,spotfin,2017-06-23,1.93,sciaridae_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1244,1070,spotfin,2017-06-23,1.93,spider_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1245,1070,spotfin,2017-06-23,1.93,coleo_l,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1246,1070,spotfin,2017-06-23,1.93,zooplankton_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.001,0,0.01,2017-06-23,1000
1247,1070,spotfin,2017-06-23,1.93,corixidae_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,4,0.01,0.04,0.05,2017-06-23,100
1248,1070,spotfin,2017-06-23,1.93,hymenoptera_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1249,1070,spotfin,2017-06-23,1.93,chiro_p,70,below,whole_gut,dissection,48,8,amorphous_detritus,1,0.85,0.85,0.86,2017-06-23,1.1764705882352942
1250,1070,spotfin,2017-06-23,1.93,ephemeroptera_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1251,1070,spotfin,2017-06-23,1.93,seed_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1252,1070,spotfin,2017-06-23,1.93,ostracod_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.355,0,0.01,2017-06-23,2.8169014084507045
1253,1070,spotfin,2017-06-23,1.93,coleo_a,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1254,1070,spotfin,2017-06-23,1.93,fish_yoy,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,900,0,0.01,2017-06-23,0.0011111111111111111
1255,1070,spotfin,2017-06-23,1.93,copepod_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.42,0,0.01,2017-06-23,2.380952380952381
1256,1070,spotfin,2017-06-23,1.93,collembola_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.42,0,0.01,2017-06-23,2.380952380952381
1257,1070,spotfin,2017-06-23,1.93,hemiptera_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1258,1070,spotfin,2017-06-23,1.93,chiro_a,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.99,0,0.01,2017-06-23,1.0101010101010102
1259,1070,spotfin,2017-06-23,1.93,unidentified_unknown,70,below,whole_gut,dissection,48,8,amorphous_detritus,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1260,1070,spotfin,2017-06-23,1.93,chiro_l,70,below,whole_gut,dissection,48,8,amorphous_detritus,1,1.04,1.04,1.05,2017-06-23,0.9615384615384615
1261,1071,rivershiner,2017-06-23,0,ephemeroptera_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1262,1071,rivershiner,2017-06-23,0,hymenoptera_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1263,1071,rivershiner,2017-06-23,0,sciaridae_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1264,1071,rivershiner,2017-06-23,0,coleo_l,71,below,whole_gut,dissection,42,0,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1265,1071,rivershiner,2017-06-23,0,unidentified_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1266,1071,rivershiner,2017-06-23,0,fish_yoy,71,below,whole_gut,dissection,42,0,NA,0,900,0,0.01,2017-06-23,0.0011111111111111111
1267,1071,rivershiner,2017-06-23,0,ostracod_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.355,0,0.01,2017-06-23,2.8169014084507045
1268,1071,rivershiner,2017-06-23,0,hemiptera_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1269,1071,rivershiner,2017-06-23,0,seed_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1270,1071,rivershiner,2017-06-23,0,coleo_a,71,below,whole_gut,dissection,42,0,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1271,1071,rivershiner,2017-06-23,0,corixidae_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.01,0,0.01,2017-06-23,100
1272,1071,rivershiner,2017-06-23,0,collembola_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.42,0,0.01,2017-06-23,2.380952380952381
1273,1071,rivershiner,2017-06-23,0,chiro_a,71,below,whole_gut,dissection,42,0,NA,0,0.99,0,0.01,2017-06-23,1.0101010101010102
1274,1071,rivershiner,2017-06-23,0,spider_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1275,1071,rivershiner,2017-06-23,0,chiro_l,71,below,whole_gut,dissection,42,0,NA,0,1.04,0,0.01,2017-06-23,0.9615384615384615
1276,1071,rivershiner,2017-06-23,0,chiro_p,71,below,whole_gut,dissection,42,0,NA,0,0.85,0,0.01,2017-06-23,1.1764705882352942
1277,1071,rivershiner,2017-06-23,0,copepod_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.42,0,0.01,2017-06-23,2.380952380952381
1278,1071,rivershiner,2017-06-23,0,zooplankton_unknown,71,below,whole_gut,dissection,42,0,NA,0,0.001,0,0.01,2017-06-23,1000
1279,1072,spotfin,2017-06-23,8.26,unidentified_unknown,72,above,whole_gut,dissection,52,22,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1280,1072,spotfin,2017-06-23,8.26,seed_unknown,72,above,whole_gut,dissection,52,22,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1281,1072,spotfin,2017-06-23,8.26,collembola_unknown,72,above,whole_gut,dissection,52,22,NA,0,0.42,0,0.01,2017-06-23,2.380952380952381
1282,1072,spotfin,2017-06-23,8.26,corixidae_unknown,72,above,whole_gut,dissection,52,22,NA,4,0.01,0.04,0.05,2017-06-23,100
1283,1072,spotfin,2017-06-23,8.26,sciaridae_unknown,72,above,whole_gut,dissection,52,22,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1284,1072,spotfin,2017-06-23,8.26,coleo_a,72,above,whole_gut,dissection,52,22,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1285,1072,spotfin,2017-06-23,8.26,fish_yoy,72,above,whole_gut,dissection,52,22,NA,0,900,0,0.01,2017-06-23,0.0011111111111111111
1286,1072,spotfin,2017-06-23,8.26,coleo_l,72,above,whole_gut,dissection,52,22,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1287,1072,spotfin,2017-06-23,8.26,ostracod_unknown,72,above,whole_gut,dissection,52,22,NA,0,0.355,0,0.01,2017-06-23,2.8169014084507045
1288,1072,spotfin,2017-06-23,8.26,chiro_a,72,above,whole_gut,dissection,52,22,NA,0,0.99,0,0.01,2017-06-23,1.0101010101010102
1289,1072,spotfin,2017-06-23,8.26,chiro_l,72,above,whole_gut,dissection,52,22,NA,3,1.04,3.12,3.13,2017-06-23,0.9615384615384615
1290,1072,spotfin,2017-06-23,8.26,hemiptera_unknown,72,above,whole_gut,dissection,52,22,NA,0,0.71,0,0.01,2017-06-23,1.4084507042253522
1291,1072,spotfin,2017-06-23,8.26,zooplankton_unknown,72,above,whole_gut,dissection,52,22,NA,0,0.001,0,0.01,2017-06-23,1000
1292,1072,spotfin,2017-06-23,8.26,copepod_unknown,72,above,whole_gut,dissection,52,22,NA,0,0.42,0,0.01,2017-06-23,2.380952380952381
1293,1072,spotfin,2017-06-23,8.26,chiro_p,72,above,whole_gut,dissection,52,22,NA,6,0.85,5.1,5.109999999999999,2017-06-23,1.1764705882352942
